group_id,arm,visitor_id,arrival_time,exit_time,time_on_page_sec,exit_rate,ctr_opportunities,ctr_newsletter,ctr_donation,ctr_events,kpi_x,kpi_y,scroll_depth_pct,ctr_partner_banner,page_load_time_ms,enrolled
TXB_23,pre,177,2026-02-24 12:12:30.802377,2026-02-24 12:12:42.536385,11.7,0,0,0,0,0,85.5,0,49.9,0,1456.5,0
TXB_23,pre,178,2026-02-24 12:42:32.833491,2026-02-24 12:43:11.301195,38.5,0,0,0,0,0,8.16,0,4.5,1,1543.2,0
TXB_23,pre,179,2026-02-24 12:43:39.989955,2026-02-24 12:43:49.707107,9.7,1,0,0,0,0,3.64,0,8.5,0,1675.1,0
TXB_23,pre,180,2026-02-24 12:52:45.326863,2026-02-24 12:58:39.944765,354.6,0,0,0,0,0,6.34,0,7.2,0,2586.5,0
TXB_23,pre,181,2026-02-24 12:53:05.681686,2026-02-24 12:54:33.744484,88.1,0,0,1,0,0,31.63,0,74.0,0,1639.0,0
TXB_23,pre,182,2026-02-24 13:02:57.224530,2026-02-24 13:05:05.586512,128.4,0,0,0,0,0,52.27,0,90.8,0,1154.5,0
TXB_23,pre,183,2026-02-24 13:34:27.182858,2026-02-24 13:34:48.150488,21.0,0,0,0,0,0,39.27,0,7.8,0,9577.9,0
TXB_23,pre,184,2026-02-24 13:44:01.175465,2026-02-24 13:46:10.782469,129.6,0,0,0,0,0,53.18,0,17.2,0,2726.8,0
TXB_23,pre,185,2026-02-24 13:54:03.395589,2026-02-24 13:54:57.207154,53.8,0,0,0,0,0,38.03,0,19.6,0,2945.5,0
TXB_23,pre,186,2026-02-24 13:56:39.723443,2026-02-24 13:57:06.482574,26.8,0,0,0,0,0,2.7,0,6.2,0,1528.6,0
TXB_23,pre,187,2026-02-24 15:40:09.535207,2026-02-24 15:43:27.190884,197.7,0,0,0,0,0,60.1,0,4.0,0,1696.9,0
TXB_23,pre,188,2026-02-24 22:32:28.033982,2026-02-24 23:03:20.113108,1852.1,0,0,0,0,0,60.0,0,0.1,0,1799.9,0
TXB_23,pre,189,2026-02-24 23:47:05.099243,2026-02-24 23:56:27.241870,562.1,0,0,1,0,0,37.83,0,50.5,0,3149.3,0
TXB_23,pre,191,2026-02-25 00:25:57.953150,2026-02-25 00:26:02.722754,4.8,1,0,0,0,0,4.57,0,2.1,0,872.9,0
TXB_23,pre,192,2026-02-25 00:31:44.667784,2026-02-25 00:31:52.845238,8.2,1,0,0,0,0,2.95,0,3.4,0,1351.7,0
TXB_23,pre,193,2026-02-25 00:34:44.967726,2026-02-25 00:52:37.709930,1072.7,0,0,0,0,0,61.76,0,87.8,0,2217.9,0
TXB_23,pre,194,2026-02-25 00:45:29.542390,2026-02-25 00:46:14.072795,44.5,0,0,0,0,0,36.06,0,15.6,0,1325.1,0
TXB_23,pre,195,2026-02-25 01:36:45.850746,2026-02-25 01:36:46.350746,0.5,1,0,0,0,0,3.74,0,3.3,0,1720.6,0
TXB_23,pre,196,2026-02-25 01:53:11.536853,2026-02-25 01:58:33.912001,322.4,0,0,0,0,0,66.12,0,74.9,0,1236.7,0
TXB_23,pre,197,2026-02-25 01:58:30.053812,2026-02-25 01:58:44.104122,14.1,0,0,0,0,0,2.6,0,4.6,0,3973.2,0
TXB_23,pre,198,2026-02-25 01:59:47.878762,2026-02-25 02:00:31.233959,43.4,0,0,0,0,0,35.04,1,49.9,0,1736.1,0
TXB_23,pre,199,2026-02-25 02:10:40.348034,2026-02-25 02:10:46.515711,6.2,1,0,0,0,0,2.19,0,5.6,0,1600.5,0
TXB_23,pre,200,2026-02-25 02:12:39.886982,2026-02-25 02:13:56.742399,76.9,0,0,0,0,0,52.23,0,64.8,0,1472.9,0
TXB_23,pre,201,2026-02-25 02:15:30.838591,2026-02-25 02:18:27.313915,176.5,0,0,0,0,0,78.03,0,75.3,0,1487.9,0
TXB_23,pre,202,2026-02-25 02:16:38.658591,2026-02-25 02:16:40.015588,1.4,1,0,0,0,0,2.62,0,2.3,0,1076.3,0
TXB_23,pre,203,2026-02-25 02:23:29.655829,2026-02-25 02:23:47.065500,17.4,0,0,0,0,0,95.0,0,48.3,0,1051.3,0
TXB_23,pre,204,2026-02-25 02:36:37.040220,2026-02-25 02:37:33.563230,56.5,0,0,0,0,0,25.96,0,38.5,0,1190.5,0
TXB_23,pre,205,2026-02-25 02:41:12.184809,2026-02-25 04:02:18.324024,4866.1,0,0,0,0,0,77.04,0,44.4,0,1729.2,0
TXB_23,pre,206,2026-02-25 02:44:27.971357,2026-02-25 02:44:46.834937,18.9,0,0,0,0,0,26.6,0,41.6,0,1213.2,0
TXB_23,pre,207,2026-02-25 02:49:28.368973,2026-02-25 02:49:46.655778,18.3,0,0,0,0,0,60.23,0,20.3,0,2325.2,0
TXB_23,pre,208,2026-02-25 03:10:07.123110,2026-02-25 03:12:37.675394,150.6,0,0,1,0,0,17.91,0,55.9,0,2049.3,0
TXB_23,pre,209,2026-02-25 03:17:15.210470,2026-02-25 03:17:37.447943,22.2,0,0,0,0,0,9.82,1,83.6,0,1029.5,0
TXB_23,pre,210,2026-02-25 03:21:56.250622,2026-02-25 03:22:29.601457,33.4,0,0,0,0,0,53.97,0,71.7,0,1136.8,0
TXB_23,pre,211,2026-02-25 03:24:13.133502,2026-02-25 03:25:24.002718,70.9,0,0,0,0,0,21.38,0,27.3,0,2506.9,0
TXB_23,pre,212,2026-02-25 03:25:34.645495,2026-02-25 03:26:18.967638,44.3,0,0,0,0,0,90.04,1,25.0,0,1513.7,1
TXB_23,pre,213,2026-02-25 03:51:25.954926,2026-02-25 03:54:27.832320,181.9,0,0,0,0,0,11.87,0,3.2,1,1304.7,0
TXB_23,pre,214,2026-02-25 04:09:01.919615,2026-02-25 04:13:41.778743,279.9,0,0,0,0,0,3.57,0,89.7,0,2301.2,0
TXB_23,pre,215,2026-02-25 04:49:46.561887,2026-02-25 04:49:55.007248,8.4,1,0,0,0,0,1.74,0,1.9,0,1255.1,0
TXB_23,pre,216,2026-02-25 04:50:23.286133,2026-02-25 04:50:32.676374,9.4,0,0,0,0,1,16.99,1,94.0,0,1447.7,0
TXB_23,pre,217,2026-02-25 04:58:53.679423,2026-02-25 04:59:45.315072,51.6,0,0,1,0,0,26.35,0,42.0,0,1550.4,0
TXB_23,pre,218,2026-02-25 05:01:48.842778,2026-02-25 05:02:05.656147,16.8,0,0,0,0,0,23.37,0,85.5,0,931.1,0
TXB_23,pre,219,2026-02-25 05:14:07.896187,2026-02-25 05:14:41.588559,33.7,0,0,0,0,0,17.81,0,1.9,0,2119.8,0
TXB_23,pre,220,2026-02-25 05:45:51.537138,2026-02-25 05:46:43.161718,51.6,0,0,0,0,0,19.97,0,97.2,0,1171.7,0
TXB_23,pre,221,2026-02-25 05:52:42.818748,2026-02-25 05:59:17.031286,394.2,0,0,1,0,0,27.65,0,97.5,0,1077.7,0
TXB_23,pre,222,2026-02-25 05:54:56.987579,2026-02-25 05:55:23.270395,26.3,0,0,0,0,0,50.96,0,20.0,0,1275.3,0
TXB_23,pre,223,2026-02-25 06:03:35.651685,2026-02-25 06:08:58.272590,322.6,0,0,0,0,0,8.47,0,80.5,0,870.9,0
TXB_23,pre,224,2026-02-25 06:05:33.050304,2026-02-25 06:05:33.975775,0.9,1,0,0,0,0,2.76,0,2.1,0,2822.0,0
TXB_23,pre,225,2026-02-25 06:17:46.257743,2026-02-25 06:17:47.459884,1.2,1,0,0,0,0,2.16,0,8.3,0,1357.1,0
TXB_23,pre,226,2026-02-25 06:22:09.796460,2026-02-25 06:22:30.344192,20.5,0,0,0,0,0,25.89,1,3.3,0,2593.7,0
TXB_23,pre,227,2026-02-25 06:27:11.544433,2026-02-25 06:28:00.634545,49.1,0,0,0,0,0,13.43,0,8.7,0,2885.1,0
TXB_23,pre,228,2026-02-25 06:34:25.399912,2026-02-25 06:51:52.025476,1046.6,0,0,0,0,0,19.35,0,95.0,0,1016.8,0
TXB_23,pre,229,2026-02-25 06:35:13.476076,2026-02-25 06:35:34.000366,20.5,1,0,0,0,0,2.3,0,1.8,0,1403.2,0
TXB_23,pre,230,2026-02-25 06:36:52.906729,2026-02-25 06:38:29.982765,97.1,0,0,0,0,0,83.35,0,98.5,0,871.4,0
TXB_23,pre,231,2026-02-25 06:43:00.922870,2026-02-25 06:54:11.388578,670.5,0,0,0,0,0,81.0,0,53.9,0,1094.1,0
TXB_23,pre,232,2026-02-25 06:47:10.029503,2026-02-25 06:47:53.226321,43.2,0,0,0,0,0,97.52,0,94.3,0,1082.9,0
TXB_23,pre,233,2026-02-25 06:52:17.108259,2026-02-25 06:59:55.108025,458.0,0,0,0,0,0,66.96,0,0.9,0,850.6,0
TXB_23,pre,234,2026-02-25 07:01:05.240143,2026-02-25 07:02:23.316183,78.1,0,0,0,0,0,9.82,0,87.3,0,10993.735999999994,0
TXB_23,pre,235,2026-02-25 07:17:55.019585,2026-02-25 07:17:55.767887,0.7,1,0,0,0,0,4.72,0,8.4,0,1448.0,0
TXB_23,pre,236,2026-02-25 07:19:34.538253,2026-02-25 08:50:56.864295,5421.8499999999885,0,0,0,0,0,63.99,1,41.4,0,1366.7,1
TXB_23,pre,237,2026-02-25 07:20:57.039965,2026-02-25 07:21:37.399636,40.4,0,0,0,0,0,16.75,0,84.3,0,1361.8,0
TXB_23,pre,238,2026-02-25 07:22:01.971040,2026-02-25 07:22:03.292180,1.3,1,0,0,0,0,2.74,0,3.8,0,729.1,0
TXB_23,pre,239,2026-02-25 07:23:15.891612,2026-02-25 07:23:45.008554,29.1,0,0,0,0,1,88.63,0,45.4,0,2231.9,0
TXB_23,pre,240,2026-02-25 07:37:49.024323,2026-02-25 07:41:09.325538,200.3,0,1,0,0,0,39.09,1,70.6,1,1271.2,0
TXB_23,pre,241,2026-02-25 07:51:57.546495,2026-02-25 08:24:57.803986,1980.3,0,0,0,0,0,39.27,0,13.9,0,1743.6,0
TXB_23,pre,242,2026-02-25 08:37:56.872712,2026-02-25 08:37:58.330855,1.5,1,0,0,0,0,5.03,0,2.9,0,1473.9,0
TXB_23,pre,243,2026-02-25 08:44:02.231318,2026-02-25 08:46:52.656425,170.4,0,0,0,0,0,14.34,0,14.8,0,1249.0,0
TXB_23,pre,244,2026-02-25 08:45:29.203270,2026-02-25 08:45:46.207034,17.0,0,1,0,0,0,9.89,0,90.9,0,1631.8,0
TXB_23,pre,245,2026-02-25 08:53:42.799605,2026-02-25 08:54:29.492789,46.7,0,0,0,0,0,73.72,0,86.8,0,2525.5,0
TXB_23,pre,246,2026-02-25 09:03:51.556123,2026-02-25 09:03:52.607905,1.1,1,0,0,0,0,0.7,0,5.8,0,1670.2,0
TXB_23,pre,247,2026-02-25 09:05:49.712061,2026-02-25 10:51:24.849411,5421.8499999999885,0,0,0,0,0,44.48,0,49.8,0,3457.6,0
TXB_23,pre,248,2026-02-25 09:38:21.569235,2026-02-25 09:38:37.145615,15.6,0,0,0,0,0,93.23,0,65.5,0,1352.0,0
TXB_23,pre,249,2026-02-25 09:51:55.153411,2026-02-25 09:53:38.986029,103.8,0,0,0,0,0,15.23,0,62.0,0,2231.5,0
TXB_23,pre,250,2026-02-25 10:00:40.486619,2026-02-25 10:00:40.986619,0.5,1,0,0,0,0,0.15,0,1.2,0,997.7,0
TXB_23,pre,251,2026-02-25 10:01:59.923231,2026-02-25 10:02:35.493735,35.6,0,0,0,0,0,35.25,0,4.0,0,4981.4,0
TXB_23,pre,252,2026-02-25 11:00:35.760899,2026-02-25 11:00:55.813957,20.1,0,0,0,0,0,2.48,0,13.9,0,1007.5,0
TXB_23,pre,253,2026-02-25 11:04:45.435701,2026-02-25 11:15:36.763084,651.3,0,0,0,0,0,26.37,0,57.7,0,3813.5,0
TXB_23,pre,254,2026-02-25 11:06:36.816357,2026-02-25 11:06:51.529247,14.7,0,0,0,0,0,18.45,0,88.8,0,1757.8,0
TXB_23,pre,255,2026-02-25 11:07:53.372910,2026-02-25 11:08:11.082161,17.7,0,0,0,0,0,1.37,0,4.3,0,1293.3,0
TXB_23,pre,256,2026-02-25 11:31:43.760959,2026-02-25 11:31:48.297368,4.5,1,0,0,0,0,4.28,0,2.4,0,7320.1,0
TXB_23,pre,257,2026-02-25 11:34:57.218029,2026-02-25 11:35:14.218276,17.0,0,0,0,0,0,21.09,1,60.1,0,1476.2,0
TXB_23,pre,258,2026-02-25 11:38:17.763730,2026-02-25 11:44:39.210457,381.4,0,0,0,0,0,87.27,0,90.4,0,2169.6,0
TXB_23,pre,259,2026-02-25 12:02:04.392724,2026-02-25 12:02:39.590374,35.2,0,0,0,0,0,17.05,0,61.9,0,1486.4,0
TXB_23,pre,260,2026-02-25 12:09:14.415621,2026-02-25 13:43:42.041176,5421.8499999999885,0,0,0,0,0,46.96,0,60.5,1,1421.2,0
TXB_23,pre,261,2026-02-25 12:18:18.966233,2026-02-25 12:18:42.299190,23.3,0,0,0,0,0,5.08,0,14.0,0,1216.4,0
TXB_23,pre,262,2026-02-25 12:31:09.664319,2026-02-25 12:37:00.963795,351.3,0,0,0,0,0,41.21,0,96.3,0,2331.3,0
TXB_23,pre,263,2026-02-25 12:56:18.708955,2026-02-25 12:56:20.363086,1.7,1,0,0,0,0,0.46,0,5.8,0,1497.4,0
TXB_23,pre,264,2026-02-25 13:06:53.195700,2026-02-25 13:06:56.665548,3.5,1,0,0,0,0,0.21,0,1.0,0,1379.5,0
TXB_23,pre,265,2026-02-25 13:13:09.846395,2026-02-25 13:13:10.660732,0.8,1,0,0,0,0,6.69,0,5.0,0,2176.2,0
TXB_23,pre,266,2026-02-25 13:26:29.286536,2026-02-25 13:26:30.419768,1.1,1,0,0,0,0,1.18,0,3.3,0,1624.1,0
TXB_23,pre,267,2026-02-25 13:26:36.214061,2026-02-25 13:31:01.525915,265.3,0,0,0,0,0,30.03,0,13.7,0,1288.2,0
TXB_23,pre,268,2026-02-25 13:27:02.449815,2026-02-25 13:27:05.952134,3.5,1,0,0,0,0,7.54,0,1.1,0,1473.0,0
TXB_23,pre,269,2026-02-25 13:29:48.981066,2026-02-25 13:30:02.238174,13.3,0,0,0,0,0,41.14,0,33.5,0,1198.5,0
TXB_23,pre,270,2026-02-25 13:36:29.432721,2026-02-25 13:36:33.770211,4.3,1,0,0,0,0,0.41,0,2.3,0,663.3,0
TXB_23,pre,271,2026-02-25 14:07:37.084975,2026-02-25 14:07:56.289060,19.2,0,0,0,0,0,43.15,0,0.5,0,959.5,0
TXB_23,pre,272,2026-02-25 14:28:52.416162,2026-02-25 14:30:17.066008,84.6,0,0,1,0,0,48.03,0,37.9,0,1042.5,0
TXB_23,pre,273,2026-02-25 16:30:00.886048,2026-02-25 16:30:01.386048,0.5,1,0,0,0,0,2.62,0,4.3,0,1926.0,0
TXB_23,pre,274,2026-02-25 16:33:14.440287,2026-02-25 16:33:16.320837,1.9,1,0,0,0,0,2.66,0,0.3,0,774.1,0
TXB_23,pre,275,2026-02-25 22:21:30.090374,2026-02-25 22:23:23.196381,113.1,0,0,0,0,0,36.09,0,19.7,0,1495.2,0
TXB_23,pre,276,2026-02-25 23:20:05.708112,2026-02-25 23:20:46.495403,40.8,0,0,0,0,1,86.5,0,35.4,0,1297.8,0
TXB_23,pre,277,2026-02-25 23:52:58.411004,2026-02-25 23:55:11.202462,132.8,0,0,0,0,0,34.6,0,25.6,0,10993.735999999994,0
TXB_23,pre,278,2026-02-25 23:59:14.791238,2026-02-25 23:59:58.063550,43.3,0,0,0,0,0,64.49,1,28.0,0,2762.7,1
TXB_23,pre,279,2026-02-26 00:08:52.900799,2026-02-26 00:09:22.032512,29.1,0,0,0,0,0,0.0,0,57.0,0,2133.8,0
TXB_23,pre,280,2026-02-26 00:29:39.190060,2026-02-26 00:30:06.179269,27.0,0,0,0,0,0,55.66,0,47.5,0,1674.8,0
TXB_23,pre,281,2026-02-26 01:26:10.691853,2026-02-26 01:26:52.666602,42.0,0,0,0,0,0,51.34,0,19.5,0,1957.2,0
TXB_23,pre,282,2026-02-26 01:39:37.354992,2026-02-26 01:40:03.447501,26.1,0,1,0,0,0,46.79,0,91.7,0,1016.2,0
TXB_23,pre,283,2026-02-26 01:51:43.577672,2026-02-26 01:51:45.276196,1.7,1,0,0,0,0,3.1,0,6.5,0,1538.3,0
TXB_23,pre,284,2026-02-26 01:52:59.779283,2026-02-26 01:53:28.999517,29.2,0,0,0,0,0,38.99,0,79.7,0,1114.2,0
TXB_23,pre,285,2026-02-26 02:00:10.816695,2026-02-26 02:00:24.554954,13.7,0,0,0,0,1,45.43,0,73.4,1,3142.8,0
TXB_23,pre,286,2026-02-26 02:00:21.755714,2026-02-26 02:01:53.350887,91.6,0,0,0,0,0,27.22,0,9.5,0,1075.5,0
TXB_23,pre,287,2026-02-26 02:00:31.941668,2026-02-26 02:00:32.657245,0.7,1,0,0,0,0,1.97,0,9.1,0,3318.7,0
TXB_23,pre,288,2026-02-26 02:06:22.163855,2026-02-26 02:06:26.652539,4.5,1,0,0,0,0,1.35,0,1.8,0,722.6,0
TXB_23,pre,289,2026-02-26 02:06:54.847844,2026-02-26 03:18:28.141715,4293.3,0,0,0,0,0,15.08,0,6.6,0,2297.3,0
TXB_23,pre,290,2026-02-26 02:16:30.005046,2026-02-26 02:16:45.612449,15.6,0,0,0,0,0,85.33,0,59.5,0,1725.3,0
TXB_23,pre,291,2026-02-26 02:17:33.116351,2026-02-26 02:19:51.234357,138.1,0,0,0,0,0,23.63,0,35.8,0,1404.1,0
TXB_23,pre,292,2026-02-26 02:23:44.335633,2026-02-26 02:23:46.537966,2.2,1,0,0,0,0,2.74,0,5.4,0,1139.4,0
TXB_23,pre,293,2026-02-26 02:29:22.515188,2026-02-26 02:29:44.871130,22.4,0,0,0,0,0,76.92,0,89.3,0,1785.6,0
TXB_23,pre,294,2026-02-26 02:33:23.794109,2026-02-26 02:37:54.955425,271.2,0,0,0,0,0,13.61,0,10.2,1,5702.9,0
TXB_23,pre,295,2026-02-26 02:38:11.053195,2026-02-26 02:38:13.528103,2.5,1,0,0,0,0,1.0,0,2.2,0,1800.5,0
TXB_23,pre,296,2026-02-26 02:39:39.089185,2026-02-26 02:39:44.751402,5.7,1,0,0,0,0,2.99,0,7.8,0,1496.3,0
TXB_23,pre,297,2026-02-26 02:43:01.253036,2026-02-26 02:43:07.966264,6.7,0,0,0,0,0,17.01,1,81.2,0,1185.2,0
TXB_23,pre,298,2026-02-26 02:53:34.679204,2026-02-26 04:07:56.043561,4461.4,0,0,0,0,0,33.53,0,0.6,0,1525.3,0
TXB_23,pre,299,2026-02-26 03:14:47.027828,2026-02-26 03:22:09.056679,442.0,0,0,0,0,0,16.53,0,7.3,0,965.6,0
TXB_23,pre,300,2026-02-26 03:24:09.658136,2026-02-26 03:26:23.483657,133.8,0,0,0,0,1,49.92,0,72.7,0,1690.7,0
TXB_23,pre,301,2026-02-26 03:24:32.178230,2026-02-26 03:28:15.364184,223.2,0,0,0,0,0,12.52,0,2.7,0,8234.9,0
TXB_23,pre,302,2026-02-26 03:46:31.551451,2026-02-26 03:46:49.858802,18.3,0,0,0,0,0,91.66,0,39.1,0,959.8,0
TXB_23,pre,303,2026-02-26 03:52:13.299040,2026-02-26 03:53:46.897050,93.6,0,0,0,0,0,24.26,1,37.6,0,3751.0,0
TXB_23,pre,304,2026-02-26 04:08:07.387397,2026-02-26 04:10:26.371693,139.0,0,0,0,0,0,75.92,0,22.5,0,1594.4,0
TXB_23,pre,306,2026-02-26 04:53:31.499175,2026-02-26 04:54:33.091316,61.6,0,0,0,0,0,4.77,0,2.3,0,1827.8,0
TXB_23,pre,307,2026-02-26 05:10:43.188084,2026-02-26 05:10:44.154104,1.0,1,0,0,0,0,0.66,0,1.6,0,1220.2,0
TXB_23,pre,308,2026-02-26 05:23:31.611692,2026-02-26 05:24:01.242469,29.6,0,0,0,0,0,30.79,0,97.3,0,1759.7,0
TXB_23,pre,309,2026-02-26 05:33:55.320887,2026-02-26 05:37:45.725549,230.4,0,0,0,1,0,81.28,0,46.0,0,1548.5,0
TXB_23,pre,310,2026-02-26 05:36:19.044573,2026-02-26 05:36:52.678161,33.6,0,0,0,0,0,18.14,0,1.9,0,2200.2,0
TXB_23,pre,311,2026-02-26 06:23:25.985999,2026-02-26 06:35:26.202532,720.2,0,0,0,0,0,46.35,0,64.6,0,4316.7,0
TXB_23,pre,312,2026-02-26 06:31:14.776373,2026-02-26 06:31:16.706057,1.9,1,0,0,0,0,2.06,0,7.6,0,1868.3,0
TXB_23,pre,313,2026-02-26 06:38:49.995135,2026-02-26 06:39:06.428571,16.4,0,0,0,0,0,58.06,0,32.6,0,1460.1,0
TXB_23,pre,314,2026-02-26 06:47:12.662928,2026-02-26 06:47:34.564677,21.9,0,0,0,0,0,76.52,0,89.2,0,2753.0,0
TXB_23,pre,315,2026-02-26 06:56:24.945597,2026-02-26 06:57:15.687151,50.7,0,0,0,0,0,27.34,0,53.2,0,1593.3,0
TXB_23,pre,316,2026-02-26 07:13:21.997343,2026-02-26 07:18:11.441166,289.4,0,0,0,0,0,85.75,0,75.5,0,1720.2,0
TXB_23,pre,317,2026-02-26 07:14:20.423669,2026-02-26 07:14:25.369518,4.9,0,1,0,0,0,62.2,0,40.7,0,1485.7,0
TXB_23,pre,318,2026-02-26 07:32:37.809694,2026-02-26 07:38:08.864182,331.1,0,0,0,0,0,52.34,0,48.9,1,1452.6,0
TXB_23,pre,319,2026-02-26 07:33:11.636941,2026-02-26 07:33:32.839354,21.2,0,0,1,0,0,17.03,0,43.5,0,5122.2,0
TXB_23,pre,320,2026-02-26 07:37:41.876116,2026-02-26 07:37:42.376116,0.5,1,0,0,0,0,3.06,0,0.4,0,1628.5,0
TXB_23,pre,321,2026-02-26 07:40:57.740443,2026-02-26 07:43:25.541300,147.8,0,0,0,0,0,0.0,0,43.1,0,1546.1,0
TXB_23,pre,322,2026-02-26 07:44:19.130325,2026-02-26 07:44:49.633763,30.5,0,0,0,0,0,81.24,0,74.9,0,1059.7,0
TXB_23,pre,323,2026-02-26 07:47:51.353117,2026-02-26 07:50:59.513130,188.2,0,0,1,0,0,81.79,0,90.0,0,1047.4,0
TXB_23,pre,324,2026-02-26 07:48:09.349124,2026-02-26 07:48:12.234850,2.9,1,0,0,0,0,0.74,0,11.9,0,1530.1,0
TXB_23,pre,325,2026-02-26 07:48:44.553687,2026-02-26 07:48:46.643556,2.1,1,0,0,0,0,4.62,0,6.7,0,2604.7,0
TXB_23,pre,326,2026-02-26 08:04:02.425849,2026-02-26 08:04:04.077300,1.7,1,0,0,0,0,1.09,0,2.4,0,1340.2,0
TXB_23,pre,327,2026-02-26 08:37:04.935027,2026-02-26 08:59:52.466202,1367.5,0,0,0,0,0,23.08,0,78.9,0,5593.4,0
TXB_23,pre,328,2026-02-26 09:01:48.652388,2026-02-26 09:01:49.152388,0.5,1,0,0,0,0,0.37,0,14.1,0,1161.9,0
TXB_23,pre,329,2026-02-26 09:32:43.591482,2026-02-26 09:32:45.412349,1.8,1,0,0,0,0,4.94,0,2.4,0,6304.3,0
TXB_23,pre,330,2026-02-26 09:42:00.532604,2026-02-26 09:42:04.487282,4.0,1,0,0,0,0,6.93,0,0.6,0,932.1,0
TXB_23,pre,331,2026-02-26 09:49:36.938379,2026-02-26 09:53:44.373651,247.4,0,0,0,0,0,20.64,0,75.9,0,1609.2,0
TXB_23,pre,332,2026-02-26 10:17:42.457440,2026-02-26 10:18:47.076573,64.6,0,0,1,0,0,18.38,1,17.3,0,1111.1,0
TXB_23,pre,333,2026-02-26 10:23:53.941848,2026-02-26 10:25:50.866698,116.9,0,0,0,0,0,48.84,0,78.0,0,1683.7,0
TXB_23,pre,334,2026-02-26 10:27:51.450468,2026-02-26 10:40:31.709416,760.3,0,0,1,0,0,33.27,0,60.2,0,10993.735999999994,0
TXB_23,pre,335,2026-02-26 10:32:14.510112,2026-02-26 10:32:21.897098,7.4,0,0,0,0,0,43.35,0,26.3,0,1294.9,0
TXB_23,pre,336,2026-02-26 10:44:00.128413,2026-02-26 10:44:17.382935,17.3,0,0,0,0,0,4.27,0,40.2,0,1038.1,0
TXB_23,pre,337,2026-02-26 11:05:37.934568,2026-02-26 11:05:39.729059,1.8,1,0,0,0,0,3.67,0,5.2,0,1962.9,0
TXB_23,pre,338,2026-02-26 11:37:28.850705,2026-02-26 11:40:31.259791,182.4,0,0,0,0,0,2.58,0,91.7,0,1048.4,0
TXB_23,pre,339,2026-02-26 11:47:21.634769,2026-02-26 11:49:34.419605,132.8,0,0,0,0,0,6.01,0,52.1,0,1572.0,0
TXB_23,pre,340,2026-02-26 11:58:27.631898,2026-02-26 12:00:07.741605,100.1,0,0,0,0,0,79.31,0,30.9,0,1659.1,0
TXB_23,pre,341,2026-02-26 12:03:43.913521,2026-02-26 12:07:59.496068,255.6,0,0,0,0,0,83.68,0,28.0,0,2094.1,0
TXB_23,pre,342,2026-02-26 12:07:31.406810,2026-02-26 12:19:11.872812,700.5,0,0,1,0,0,95.74,0,8.3,0,2278.8,0
TXB_23,pre,343,2026-02-26 12:08:21.315215,2026-02-26 12:08:23.428241,2.1,1,0,0,0,0,1.13,0,0.6,0,1175.2,0
TXB_23,pre,344,2026-02-26 12:16:11.599826,2026-02-26 12:16:39.674684,28.1,0,0,0,0,0,46.87,0,63.9,0,4787.0,0
TXB_23,pre,345,2026-02-26 12:17:26.435870,2026-02-26 12:18:13.053103,46.6,0,0,0,0,0,74.7,0,8.2,0,1193.7,0
TXB_23,pre,346,2026-02-26 12:21:47.823157,2026-02-26 12:22:30.221243,42.4,0,0,0,0,0,2.18,0,7.7,0,1095.3,0
TXB_23,pre,347,2026-02-26 12:41:56.340497,2026-02-26 12:45:34.204379,217.9,0,0,0,0,0,69.59,0,6.3,0,1425.2,0
TXB_23,pre,348,2026-02-26 12:59:25.759998,2026-02-26 12:59:36.705096,10.9,1,0,0,0,0,2.55,0,7.2,0,1646.3,0
TXB_23,pre,349,2026-02-26 12:59:54.125989,2026-02-26 13:03:27.923299,213.8,0,0,0,0,0,11.95,0,72.5,0,1144.2,0
TXB_23,treatment,350,2026-02-26 13:07:46.964214,2026-02-26 13:18:42.463082,655.5,0,0,0,0,0,67.86,0,44.8,0,1378.1,0
TXB_23,treatment,351,2026-02-26 13:08:05.379564,2026-02-26 13:10:21.390098,136.0,0,0,0,0,0,33.37,0,32.6,0,886.2,0
TXB_23,treatment,352,2026-02-26 13:10:12.313899,2026-02-26 13:10:24.559156,12.2,0,0,1,0,0,8.26,0,49.7,0,972.0,0
TXB_23,treatment,353,2026-02-26 13:11:33.872117,2026-02-26 13:12:20.365380,46.5,0,0,0,0,0,60.32,0,46.4,0,1423.6,0
TXB_23,treatment,354,2026-02-26 13:19:51.675170,2026-02-26 14:04:49.626638,2698.0,0,0,0,0,0,16.49,0,21.0,0,1628.0,0
TXB_23,treatment,356,2026-02-26 13:23:02.816941,2026-02-26 13:25:15.544968,132.7,0,0,0,0,0,49.3,0,8.1,0,1640.6,0
TXB_23,treatment,357,2026-02-26 13:29:49.830585,2026-02-26 13:37:17.816926,448.0,0,0,0,0,0,17.67,0,31.4,0,1756.6,0
TXB_23,treatment,358,2026-02-26 13:31:07.891639,2026-02-26 15:05:29.411351,5421.8499999999885,0,0,0,0,0,4.16,0,2.7,0,1211.4,0
TXB_23,treatment,359,2026-02-26 13:47:24.192157,2026-02-26 13:48:03.831324,39.6,0,0,0,0,0,8.32,0,9.2,0,1786.3,0
TXB_23,treatment,360,2026-02-26 13:51:26.027397,2026-02-26 13:52:20.041235,54.0,0,0,0,0,0,32.25,0,83.3,1,1360.1,0
TXB_23,treatment,361,2026-02-26 13:54:44.193210,2026-02-26 13:54:44.693210,0.5,1,0,0,0,0,0.5,0,5.6,0,1458.6,0
